,start,end,type
3893,Montepulciano,Siena şehir turu,HAS_ACTIVITY
3894,Montepulciano,The Mall Firenze outlet gezisi,HAS_ACTIVITY
3895,Mount Nebo,Amman şehir turu,HAS_ACTIVITY
3896,Mount Nebo,Dead Sea’de konaklama ve dinlenme,HAS_ACTIVITY
3897,Mount Nebo,Mount Nebo ve Madaba ziyareti,HAS_ACTIVITY
3898,Mount Nebo,Petra Antik Kenti gezisi,HAS_ACTIVITY
3899,Mount Nebo,Wadi Rum çöl safarisi,HAS_ACTIVITY
3900,Mumbai,Amber Kalesi ziyareti,HAS_ACTIVITY
3901,Mumbai,Bishnoi köyü safari gezisi,HAS_ACTIVITY
3902,Mumbai,Bundi Palace ve Chitra Shala gezisi,HAS_ACTIVITY
3903,Mumbai,Delhi şehir turu,HAS_ACTIVITY
3904,Mumbai,Elephanta Adası ve Trimurti heykeli ziyareti,HAS_ACTIVITY
3905,Mumbai,Humayun’un Türbesi ziyareti,HAS_ACTIVITY
3906,Mumbai,Jaipur Amber Kalesi ziyareti,HAS_ACTIVITY
3907,Mumbai,Jaipur City Palace gezisi,HAS_ACTIVITY
3908,Mumbai,Jaipur City Palace ziyareti,HAS_ACTIVITY
3909,Mumbai,Jodhpur Mehrangarh Kalesi gezisi,HAS_ACTIVITY
3910,Mumbai,Jodhpur Mehrangarh Kalesi ziyareti,HAS_ACTIVITY
3911,Mumbai,Mumbai şehir turu,HAS_ACTIVITY
3912,Mumbai,Ranakpur Jain Tapınakları ziyareti,HAS_ACTIVITY
3913,Mumbai,Ranthambore Milli Parkı’nda jeep safari,HAS_ACTIVITY
3914,Mumbai,Udaipur City Palace ve göl çevresi gezisi,HAS_ACTIVITY
3915,Mumbai,Udaipur City Palace ziyareti,HAS_ACTIVITY
3916,Mumbai,Udaipur göl gezisi,HAS_ACTIVITY
3917,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Cape Town,HAS_CITY
3918,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Cape Town,HAS_HIGHLIGHT
3919,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Franschhoek,HAS_CITY
3920,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika,HAS_COUNTRY
3921,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika,HAS_HIGHLIGHT
3922,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika içi transferler,HAS_TRANSPORT
3923,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Johannesburg,HAS_CITY
3924,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Johannesburg,HAS_HIGHLIGHT
3925,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Sabi Sabi,HAS_CITY
3926,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Safari,HAS_HIGHLIGHT
3927,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Stellenbosch,HAS_CITY
3928,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Stellenbosch,HAS_HIGHLIGHT
3929,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,İstanbul – Johannesburg uçuşu (TK42),HAS_TRANSPORT
3930,Myanmar 2017 Mevzun Çiftçi,Bagan,HAS_CITY
3931,Myanmar 2017 Mevzun Çiftçi,Bagan,HAS_HIGHLIGHT
3932,Myanmar 2017 Mevzun Çiftçi,Bangkok,HAS_CITY
3933,Myanmar 2017 Mevzun Çiftçi,Bangkok,HAS_HIGHLIGHT
3934,Myanmar 2017 Mevzun Çiftçi,Bangkok – İstanbul uçuşu (THY69),HAS_TRANSPORT
3935,Myanmar 2017 Mevzun Çiftçi,Inle Lake,HAS_CITY
3936,Myanmar 2017 Mevzun Çiftçi,Inle Lake,HAS_HIGHLIGHT
3937,Myanmar 2017 Mevzun Çiftçi,Mandalay,HAS_CITY
3938,Myanmar 2017 Mevzun Çiftçi,Mandalay,HAS_HIGHLIGHT
3939,Myanmar 2017 Mevzun Çiftçi,Myanmar,HAS_COUNTRY
3940,Myanmar 2017 Mevzun Çiftçi,Myanmar,HAS_HIGHLIGHT
3941,Myanmar 2017 Mevzun Çiftçi,Myanmar içi transferler,HAS_TRANSPORT
3942,Myanmar 2017 Mevzun Çiftçi,Tayland,HAS_COUNTRY
3943,Myanmar 2017 Mevzun Çiftçi,Yangon,HAS_CITY
3944,Myanmar 2017 Mevzun Çiftçi,Yangon,HAS_HIGHLIGHT
3945,Myanmar 2017 Mevzun Çiftçi,İstanbul – Yangon uçuşu,HAS_TRANSPORT
3946,Mérida,Antropoloji Müzesi,HAS_ACTIVITY
3947,Mérida,Casa Montejo ziyareti,HAS_ACTIVITY
3948,Mérida,Centro Histórico,HAS_ACTIVITY
3949,Mérida,Chichen Itza,HAS_ACTIVITY
3950,Mérida,Chichen-Itza arkeolojik alanı ziyareti,HAS_ACTIVITY
3951,Mérida,Coyoacan köyü ziyareti,HAS_ACTIVITY
3952,Mérida,Coyoacán & Frida Kahlo Müzesi,HAS_ACTIVITY
3953,Mérida,Frida Kahlo Müzesi ziyareti,HAS_ACTIVITY
3954,Mérida,Göl kenarında özel yemek,HAS_RESTAURANT
3955,Mérida,Hotel Rosas,HAS_HOTEL
3956,Mérida,Iglesia de Santa Lucía,HAS_ACTIVITY
3957,Mérida,Ixi’im,HAS_RESTAURANT
3958,Mérida,Ki’ol,HAS_RESTAURANT
3959,Mérida,Kukulkan Piramidi,HAS_ACTIVITY
3960,Mérida,Mexico City şehir turu,HAS_ACTIVITY
3961,Mérida,Mérida şehir turu,HAS_ACTIVITY
3962,Mérida,Palacio de Bellas Artes,HAS_ACTIVITY
3963,Mérida,Parque de Santa Lucía,HAS_ACTIVITY
3964,Mérida,Plaza Grande,HAS_ACTIVITY
3965,Mérida,Plaza Manuel Tolsá,HAS_ACTIVITY
3966,Mérida,Polanco,HAS_ACTIVITY
3967,Mérida,San Ildefonso Katedrali,HAS_ACTIVITY
3968,Mérida,San Ildefonso Katedrali ziyareti,HAS_ACTIVITY
3969,Mérida,Tekila & Mezcal Tadımı,HAS_ACTIVITY
3970,Mérida,Templo Mayor,HAS_ACTIVITY
3971,Mérida,The St. Regis Mexico City,HAS_HOTEL
3972,Mérida,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,HAS_ACTIVITY
3973,Mérida,Woodend Restaurant,HAS_RESTAURANT
3974,Mérida,Xochimilco yüzen bahçeleri gezisi,HAS_ACTIVITY
3975,Mérida,Yucatan Valilik Sarayı duvar resimleri ziyareti,HAS_ACTIVITY
3976,Mérida,Zócalo Meydanı,HAS_ACTIVITY
3977,Mérida,Zócalo ve Metropolitan Katedrali ziyareti,HAS_ACTIVITY
3978,Mısır Gezisi - Hakan Ateş,Giza Piramitleri,HAS_HIGHLIGHT
3979,Mısır Gezisi - Hakan Ateş,Kahire,HAS_CITY
3980,Mısır Gezisi - Hakan Ateş,Kahire,HAS_HIGHLIGHT
3981,Mısır Gezisi - Hakan Ateş,Kahire Havalimanı – otel transferi,HAS_TRANSPORT
3982,Mısır Gezisi - Hakan Ateş,Mısır,HAS_COUNTRY
3983,Mısır Gezisi - Hakan Ateş,Mısır,HAS_HIGHLIGHT
3984,Mısır Gezisi - Hakan Ateş,Nil Nehri,HAS_HIGHLIGHT
3985,Mısır Gezisi - Hakan Ateş,Sfenks,HAS_HIGHLIGHT
3986,Mısır Gezisi - Hakan Ateş,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)",HAS_TRANSPORT
3987,Mısır Gezisi - Hakan Ateş,Şehir içi araç ile transferler,HAS_TRANSPORT
3988,NEW YORK,CENTRAL PARK,HAS_ACTIVITY
3989,NEW YORK,MIDTOWN HOTEL,HAS_HOTEL
3990,NEW YORK,MIDTOWN INN,HAS_HOTEL
3991,NEW YORK,SHAKE SHACK,HAS_RESTAURANT
3992,NEW YORK,STATUE OF LIBERTY,HAS_ACTIVITY
3993,NEW YORK,TIMES SQUARE,HAS_ACTIVITY
3994,NEW YORK CITY 2024,CITY BREAK,HAS_HIGHLIGHT
3995,NEW YORK CITY 2024,MUSEUMS,HAS_HIGHLIGHT
3996,NEW YORK CITY 2024,NEW YORK,HAS_CITY
3997,NEW YORK CITY 2024,SUBWAY,HAS_TRANSPORT
3998,NEW YORK CITY 2024,UNITED STATES,HAS_COUNTRY
3999,NEW YORK CLASSICS 2024,CITY BREAK,HAS_HIGHLIGHT
4000,NEW YORK CLASSICS 2024,NEW YORK,HAS_CITY
4001,NEW YORK CLASSICS 2024,SUBWAY,HAS_TRANSPORT
4002,NEW YORK CLASSICS 2024,UNITED STATES,HAS_COUNTRY
4003,Nairobi,Akşam safari,HAS_ACTIVITY
4004,Nairobi,Bisate Lodge,HAS_HOTEL
4005,Nairobi,Emara Ole Sereni Hotel,HAS_HOTEL
4006,Nairobi,Four Points by Sheraton JKIA,HAS_HOTEL
4007,Nairobi,Game Drives - Masai Mara,HAS_ACTIVITY
4008,Nairobi,Giraffe Centre ziyareti,HAS_ACTIVITY
4009,Nairobi,Giraffe Manor,HAS_HOTEL
4010,Nairobi,Giraffe Manor (kahvaltı & ikindi çayı),HAS_RESTAURANT
4011,Nairobi,Giraffe Manor’da zürafalarla kahvaltı ve ikindi çayı,HAS_ACTIVITY
4012,Nairobi,Karen Blixen Müzesi ziyareti,HAS_ACTIVITY
4013,Nairobi,Kigali Şehir Turu,HAS_ACTIVITY
4014,Nairobi,Masai Mara Safari,HAS_ACTIVITY
4015,Nairobi,Masai Mara’da safari ve game drive aktiviteleri,HAS_ACTIVITY
4016,Nairobi,Sabah ve akşam safarileri,HAS_ACTIVITY
4017,Nairobi,Sala’s Camp,HAS_HOTEL
4018,Nairobi,Sala’s Camp konaklamasında vahşi yaşam deneyimleri,HAS_ACTIVITY
4019,Nairobi,Sanctuary Olonana,HAS_HOTEL
4020,Nairobi,Sanctuary Olonana’da doğa aktiviteleri ve safari,HAS_ACTIVITY
4021,Nairobi,The Retreat (günübirlik kullanım),HAS_HOTEL
4022,Nairobi,"The Retreat (kahvaltı, öğle yemeği)",HAS_RESTAURANT
4023,Nairobi,Volcanoes National Park Gorilla Trekking,HAS_ACTIVITY
4024,Naoshima,ACE Hotel Kyoto,HAS_HOTEL
4025,Naoshima,Arashiyama Bamboo Grove ziyareti,HAS_ACTIVITY
4026,Naoshima,Art House Project,HAS_ACTIVITY
4027,Naoshima,Ashinoko Tekne Gezisi,HAS_ACTIVITY
4028,Naoshima,Benesse House,HAS_ACTIVITY
4029,Naoshima,Benesse House,HAS_HOTEL
4030,Naoshima,Chichu Sanat Müzesi,HAS_ACTIVITY
4031,Naoshima,Doğu Bahçeler,HAS_ACTIVITY
4032,Naoshima,Fushimi Inari Tapınağı ziyareti,HAS_ACTIVITY
4033,Naoshima,Geisha & Maiko Gösterisi,HAS_ACTIVITY
4034,Naoshima,Ginza,HAS_ACTIVITY
4035,Naoshima,Hakone Açık Hava Müzesi,HAS_ACTIVITY
4036,Naoshima,Hakone Teleferiği,HAS_ACTIVITY
4037,Naoshima,Kasuga Taisha,HAS_ACTIVITY
4038,Naoshima,Kinkaku-ji,HAS_ACTIVITY
4039,Naoshima,Kiyomizu Tapınağı,HAS_ACTIVITY
4040,Naoshima,Lee Ufan Müzesi,HAS_ACTIVITY
4041,Naoshima,Les Archives du Coeur,HAS_ACTIVITY
4042,Naoshima,Meiji Shrine,HAS_ACTIVITY
4043,Naoshima,Meiji Tapınağı,HAS_ACTIVITY
4044,Naoshima,Mitsui Garden Hotel,HAS_HOTEL
4045,Naoshima,Mitsui Garden Hotel Premier Jingu-Gaien,HAS_HOTEL
4046,Naoshima,Miyashita Park,HAS_ACTIVITY
4047,Naoshima,Monkey Park Iwatayama,HAS_ACTIVITY
4048,Naoshima,Mori Art Museum,HAS_ACTIVITY
4049,Naoshima,Museum of Contemporary Art,HAS_ACTIVITY
4050,Naoshima,Nakamise Alışveriş Caddesi,HAS_ACTIVITY
4051,Naoshima,Naoshima & Teshima sanat adaları gezisi,HAS_ACTIVITY
4052,Naoshima,Nara Park,HAS_ACTIVITY
4053,Naoshima,National Art Centre,HAS_ACTIVITY
4054,Naoshima,Omotesando,HAS_ACTIVITY
4055,Naoshima,Ota Memorial Museum of Art,HAS_ACTIVITY
4056,Naoshima,Owakudani Vadisi,HAS_ACTIVITY
4057,Naoshima,Picasso Pavilion,HAS_ACTIVITY
4058,Naoshima,Senso-ji Tapınağı,HAS_ACTIVITY
4059,Naoshima,Shibuya Sky,HAS_ACTIVITY
4060,Naoshima,Shinjuku Gyoen Park,HAS_ACTIVITY
4061,Naoshima,Takeshita Street,HAS_ACTIVITY
4062,Naoshima,TeamLab Planets,HAS_ACTIVITY
4063,Naoshima,Tenryu-ji Tapınağı,HAS_ACTIVITY
4064,Naoshima,Teshima Sanat Müzesi,HAS_ACTIVITY
4065,Naoshima,Teshima Yokoo Evi,HAS_ACTIVITY
4066,Naoshima,Uno Hotel,HAS_HOTEL
4067,Napoli,Amalfi Kasabası Gezisi,HAS_ACTIVITY
4068,Napoli,Basilica di Sant’Antonino,HAS_ACTIVITY
4069,Napoli,Bottega Della Tarsia Lignea Müzesi,HAS_ACTIVITY
4070,Napoli,Castel dell’Ovo,HAS_ACTIVITY
4071,Napoli,Cattedrale di Sant’Andrea,HAS_ACTIVITY
4072,Napoli,Domenico Modugno Heykeli - Polignano a Mare,HAS_ACTIVITY
4073,Napoli,Duomo di Napoli,HAS_ACTIVITY
4074,Napoli,Hotel Rufolo,HAS_HOTEL
4075,Napoli,Il Pio Monte della Misericordia,HAS_ACTIVITY
4076,Napoli,Locorotondo Şehir Gezisi,HAS_ACTIVITY
4077,Napoli,Matera Kaya Evleri,HAS_ACTIVITY
4078,Napoli,Matera Kiliseleri ve Mağaraları,HAS_ACTIVITY
4079,Napoli,Monopoli Tarihi Merkezi,HAS_ACTIVITY
4080,Napoli,Napoli Tarihi Merkezi,HAS_ACTIVITY
4081,Napoli,Napoli Şehri Gezisi,HAS_ACTIVITY
4082,Napoli,Palazzo Reale,HAS_ACTIVITY
4083,Napoli,Palazzo dei Celestini - Lecce,HAS_ACTIVITY
4084,Napoli,Piazza Duomo,HAS_ACTIVITY
4085,Napoli,Piazza Tasso,HAS_ACTIVITY
4086,Napoli,Piazza dei Dogi,HAS_ACTIVITY
4087,Napoli,Piazza dello Spirito Santo,HAS_ACTIVITY
4088,Napoli,Pizzeria Casa Pinto,HAS_RESTAURANT
4089,Napoli,Polignano a Mare,HAS_ACTIVITY
4090,Napoli,Pompei Antik Kenti,HAS_ACTIVITY
4091,Napoli,Pompei Şehri Ziyareti,HAS_ACTIVITY
4092,Napoli,Ravello - Villa Cimbrone Bahçesi,HAS_ACTIVITY
4093,Napoli,Ravello - Villa Rufolo,HAS_ACTIVITY
4094,Napoli,Ristorante Blunotte,HAS_RESTAURANT
4095,Napoli,Ristorante La Cantina,HAS_RESTAURANT
4096,Napoli,Roma Amfi Tiyatrosu - Lecce,HAS_ACTIVITY
4097,Napoli,San Giuseppe Kilisesi - Lecce,HAS_ACTIVITY
4098,Napoli,Santa Croce Bazilikası - Lecce,HAS_ACTIVITY
4099,Napoli,Sant’Oronzo Meydanı - Lecce,HAS_ACTIVITY
4100,Napoli,Sedile Dominova,HAS_ACTIVITY
4101,Napoli,Sorrento Gezisi,HAS_ACTIVITY
4102,Napoli,Sorrento Peninsula Arkeoloji Müzesi,HAS_ACTIVITY
4103,Napoli,Trulli Evleri - Alberobello,HAS_ACTIVITY
4104,Napoli,Vezüv Yanardağı,HAS_ACTIVITY
4105,Napoli,Villa Piedimonte,HAS_HOTEL
4106,Nara,Arashiyama bölgesi ziyareti,HAS_ACTIVITY
4107,Nara,Ashinoko Gölü tekne turu,HAS_ACTIVITY
4108,Nara,Ashinoko Tekne Gezisi,HAS_ACTIVITY
4109,Nara,Benesse House,HAS_ACTIVITY
4110,Nara,Benesse House,HAS_HOTEL
4111,Nara,Chichu Sanat Müzesi,HAS_ACTIVITY
4112,Nara,Garrya Nijo Castle Kyoto,HAS_HOTEL
4113,Nara,Geisha & Maiko Gösterisi,HAS_ACTIVITY
4114,Nara,Ginza,HAS_ACTIVITY
4115,Nara,Hakone Açık Hava Müzesi,HAS_ACTIVITY
4116,Nara,Hakone Açık Hava Müzesi ziyareti,HAS_ACTIVITY
4117,Nara,Hakone Teleferiği,HAS_ACTIVITY
4118,Nara,Hotel Tokyo Deluxe Double,HAS_HOTEL
4119,Nara,Kasuga Taisha,HAS_ACTIVITY
4120,Nara,Kinkaku-ji,HAS_ACTIVITY
4121,Nara,Kiyomizu Tapınağı,HAS_ACTIVITY
4122,Nara,Lee Ufan Müzesi,HAS_ACTIVITY
4123,Nara,Meiji Shrine,HAS_ACTIVITY
4124,Nara,Mitsui Garden Hotel,HAS_HOTEL
4125,Nara,Monkey Park Iwatayama,HAS_ACTIVITY
4126,Nara,Mori Sanat Müzesi ve Sky Deck ziyareti,HAS_ACTIVITY
4127,Nara,Nakamise Alışveriş Caddesi,HAS_ACTIVITY
4128,Nara,Nara Park,HAS_ACTIVITY
4129,Nara,Omotesando,HAS_ACTIVITY
4130,Nara,Osaka Kalesi ziyareti,HAS_ACTIVITY
4131,Nara,Owakudani Vadisi,HAS_ACTIVITY
4132,Nara,Picasso Pavilion,HAS_ACTIVITY
4133,Nara,Picasso Pavilion sergisi,HAS_ACTIVITY
4134,Nara,Senso-ji Tapınağı,HAS_ACTIVITY
4135,Nara,Shinjuku Gyoen Park,HAS_ACTIVITY
4136,Nara,Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi,HAS_ACTIVITY
4137,Nara,Takeshita Street,HAS_ACTIVITY
4138,Nara,TeamLab Borderless ziyareti,HAS_ACTIVITY
4139,Nara,TeamLab Planets,HAS_ACTIVITY
4140,Nara,Tenryu-ji Tapınağı,HAS_ACTIVITY
4141,Nara,Teshima Sanat Müzesi,HAS_ACTIVITY
4142,Nara,Teshima Yokoo Evi,HAS_ACTIVITY
4143,Nara,Todai-ji Tapınağı ziyareti,HAS_ACTIVITY
4144,Nara,Tokyo şehir turu,HAS_ACTIVITY
4145,New York,Central Park ziyareti,HAS_ACTIVITY
4146,New York,Kültürel ve alışveriş aktiviteleri,HAS_ACTIVITY
4147,New York,New York şehir turu (müze ve meydanlar),HAS_ACTIVITY
4148,Newport Beach,Callaway Winery ziyareti ve şarap tadımı,HAS_ACTIVITY
4149,Newport Beach,Nobu Los Angeles,HAS_RESTAURANT
4150,Newport Beach,The Resort at Pelican Hill,HAS_HOTEL
4151,Newport Beach,Volvo EX90 sunumu ve sürüş deneyimi,HAS_ACTIVITY
4152,Newport Beach,Volvo etkinlikleri,HAS_ACTIVITY
4153,Nha Trang,Hanoi By Night turu,HAS_ACTIVITY
4154,Nha Trang,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",HAS_ACTIVITY
4155,Nha Trang,Nha Trang sahil tatili ve dinlenme,HAS_ACTIVITY
4156,Nha Trang,Saigon şehir turu,HAS_ACTIVITY
4157,Noto,Arşimed Meydanı,HAS_ACTIVITY
4158,Noto,Casa Di Melo Otel,HAS_HOTEL
4159,Noto,Chiesa di San Carlo - Noto,HAS_ACTIVITY
4160,Noto,Chiesa di San Francesco - Noto,HAS_ACTIVITY
4161,Noto,Corso Vittorio Emanuele - Noto,HAS_ACTIVITY
4162,Noto,Duomo - Noto,HAS_ACTIVITY
4163,Noto,Duomo Meydanı - Ortigia,HAS_ACTIVITY
4164,Noto,Etna Yanardağı gezisi,HAS_ACTIVITY
4165,Noto,Fonte Arethusa,HAS_ACTIVITY
4166,Noto,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace,HAS_HOTEL
4167,Noto,Latomie - Siracusa,HAS_ACTIVITY
4168,Noto,MAT Museum - Noto,HAS_ACTIVITY
4169,Noto,Maniace Kalesi,HAS_ACTIVITY
4170,Noto,Mdina şehir turu,HAS_ACTIVITY
4171,Noto,Modica ve Ragusa turları,HAS_ACTIVITY
4172,Noto,Ortigia Roma Amfi Tiyatrosu,HAS_ACTIVITY
4173,Noto,Osteria Rosso Divino (Taormina),HAS_RESTAURANT
4174,Noto,Palazzo Ducezio - Noto,HAS_ACTIVITY
4175,Noto,Palazzo Nicolaci - Noto,HAS_ACTIVITY
4176,Noto,Regina Lucia Ristorante (Siracusa),HAS_RESTAURANT
4177,Noto,Roma Amfi Tiyatrosu - Siracusa,HAS_ACTIVITY
4178,Noto,Savoca köyü gezisi,HAS_ACTIVITY
4179,Noto,"Senglea, Vittoriosa ve Cospicua üçlü gezisi",HAS_ACTIVITY
4180,Noto,Siracusa Arkeoloji Parkı,HAS_ACTIVITY
4181,Noto,Siracusa ve Noto ziyaretleri,HAS_ACTIVITY
4182,Noto,Syracuse Katedrali,HAS_ACTIVITY
4183,Noto,Taormina Gezisi,HAS_ACTIVITY
4184,Noto,Taormina şehir turu,HAS_ACTIVITY
4185,Noto,Valletta şehir turu,HAS_ACTIVITY
4186,Noto,Yunan Tiyatrosu - Siracusa,HAS_ACTIVITY
4187,Noto,İstanbul – Katanya uçuşu TK 1395,HAS_ACTIVITY
4188,Novi Sad,Aziz Sava Kilisesi,HAS_ACTIVITY
4189,Novi Sad,Belgrad Şehir Gezisi,HAS_ACTIVITY
4190,Novi Sad,Damat Ali Paşa Türbesi,HAS_ACTIVITY
4191,Novi Sad,Fikirbayır,HAS_ACTIVITY
4192,Novi Sad,Kalemegdan,HAS_ACTIVITY
4193,Novi Sad,Kalemegdan Restaurant,HAS_RESTAURANT
4194,Novi Sad,Karlofca Gezisi,HAS_ACTIVITY
4195,Novi Sad,Metropol Palace Hotel,HAS_HOTEL
4196,Novi Sad,Museum of Yugoslav History,HAS_ACTIVITY
4197,Novi Sad,Nikola Tesla Müzesi,HAS_ACTIVITY
4198,Novi Sad,Novi Sad Gezisi,HAS_ACTIVITY
4199,Novi Sad,Royal Compound,HAS_ACTIVITY
4200,Novi Sad,Sokullu Mehmet Paşa Çeşmesi,HAS_ACTIVITY
4201,Novi Sad,Square Nine Hotel,HAS_HOTEL
4202,Novi Sad,Stambol Kapısı,HAS_ACTIVITY
4203,Novi Sad,Tuna & Sava Nehirlerinin Birleşim Noktası,HAS_ACTIVITY
4204,Novi Sad,Tuna Nehri Tekne Gezisi,HAS_ACTIVITY
4205,Nuits-Saint-Georges,Abbaye Sainte-Marie-Madeleine - Vézelay,HAS_ACTIVITY
4206,Nuits-Saint-Georges,Auberge de la Madone - Fleurie,HAS_RESTAURANT
4207,Nuits-Saint-Georges,Beaujolais Şarap Bağları - Fleurie,HAS_ACTIVITY
4208,Nuits-Saint-Georges,Beffroi Meydanı - Nuits-Saint-Georges,HAS_ACTIVITY
4209,Nuits-Saint-Georges,Benedictine Manastırı - Cluny,HAS_ACTIVITY
4210,Nuits-Saint-Georges,Colline Éternelle - Vézelay Şarap Tadımı,HAS_ACTIVITY
4211,Nuits-Saint-Georges,Domaine Rion Armelle et Bernard - Şarap Tadımı,HAS_ACTIVITY
4212,Nuits-Saint-Georges,Hospices de Beaune (Hôtel-Dieu),HAS_ACTIVITY
4213,Nuits-Saint-Georges,Hôtel-Dieu - Cluny,HAS_ACTIVITY
4214,Nuits-Saint-Georges,Musée des Beaux-Arts - Beaune,HAS_ACTIVITY
4215,Nuits-Saint-Georges,Musée des Beaux-Arts - Dijon,HAS_ACTIVITY
4216,Nuits-Saint-Georges,Musée du Vin de Bourgogne,HAS_ACTIVITY
4217,Nuits-Saint-Georges,Musée d’Art et d’Archéologie - Cluny,HAS_ACTIVITY
4218,Nuits-Saint-Georges,Notre-Dame Kilisesi - Beaune,HAS_ACTIVITY
4219,Nuits-Saint-Georges,Notre-Dame Kilisesi - Dijon,HAS_ACTIVITY
4220,Nuits-Saint-Georges,Palais des ducs de Bourgogne - Dijon,HAS_ACTIVITY
4221,Nuits-Saint-Georges,Rue de la Liberté - Dijon,HAS_ACTIVITY
4222,Nuits-Saint-Georges,Saint-Baudèle Kilisesi,HAS_ACTIVITY
4223,Nuits-Saint-Georges,Saint-Bénigne Katedrali - Dijon,HAS_ACTIVITY
4224,Nuits-Saint-Georges,Saint-Flocel Kilisesi,HAS_ACTIVITY
4225,Nuits-Saint-Georges,Saint-Martin de l’Aigue Kilisesi,HAS_ACTIVITY
4226,Nuits-Saint-Georges,Saint-Michel Kilisesi - Dijon,HAS_ACTIVITY
4227,Nuits-Saint-Georges,Saint-Philibert Kilisesi - Dijon,HAS_ACTIVITY
4228,Nuits-Saint-Georges,Sainte-Madeleine Kilisesi,HAS_ACTIVITY
4229,Nuits-Saint-Georges,Tour de Fromages - Cluny,HAS_ACTIVITY
4230,Nuits-Saint-Georges,Église Saint-Symphorien - Nuits-Saint-Georges,HAS_ACTIVITY
4231,Okayama,ACE Hotel Kyoto,HAS_HOTEL
4232,Okayama,Art House Project,HAS_ACTIVITY
4233,Okayama,Benesse House,HAS_ACTIVITY
4234,Okayama,Chichu Sanat Müzesi,HAS_ACTIVITY
4235,Okayama,Doğu Bahçeler,HAS_ACTIVITY
4236,Okayama,Lee Ufan Müzesi,HAS_ACTIVITY
4237,Okayama,Les Archives du Coeur,HAS_ACTIVITY
4238,Okayama,Meiji Tapınağı,HAS_ACTIVITY
4239,Okayama,Mitsui Garden Hotel Premier Jingu-Gaien,HAS_HOTEL
4240,Okayama,Miyashita Park,HAS_ACTIVITY
4241,Okayama,Mori Art Museum,HAS_ACTIVITY
4242,Okayama,Museum of Contemporary Art,HAS_ACTIVITY
4243,Okayama,National Art Centre,HAS_ACTIVITY
4244,Okayama,Ota Memorial Museum of Art,HAS_ACTIVITY
4245,Okayama,Shibuya Sky,HAS_ACTIVITY
4246,Okayama,Teshima Sanat Müzesi,HAS_ACTIVITY
4247,Okayama,Uno Hotel,HAS_HOTEL
4248,Ortigia,Arşimed Meydanı,HAS_ACTIVITY
4249,Ortigia,Casa Di Melo Otel,HAS_HOTEL
4250,Ortigia,Chiesa di San Carlo - Noto,HAS_ACTIVITY
4251,Ortigia,Chiesa di San Francesco - Noto,HAS_ACTIVITY
4252,Ortigia,Corso Vittorio Emanuele - Noto,HAS_ACTIVITY
4253,Ortigia,Duomo - Noto,HAS_ACTIVITY
4254,Ortigia,Duomo Meydanı - Ortigia,HAS_ACTIVITY
4255,Ortigia,Fonte Arethusa,HAS_ACTIVITY
4256,Ortigia,Latomie - Siracusa,HAS_ACTIVITY
4257,Ortigia,MAT Museum - Noto,HAS_ACTIVITY
4258,Ortigia,Maniace Kalesi,HAS_ACTIVITY
4259,Ortigia,Ortigia Roma Amfi Tiyatrosu,HAS_ACTIVITY
4260,Ortigia,Palazzo Ducezio - Noto,HAS_ACTIVITY
4261,Ortigia,Palazzo Nicolaci - Noto,HAS_ACTIVITY
4262,Ortigia,Roma Amfi Tiyatrosu - Siracusa,HAS_ACTIVITY
4263,Ortigia,Siracusa Arkeoloji Parkı,HAS_ACTIVITY
4264,Ortigia,Syracuse Katedrali,HAS_ACTIVITY
4265,Ortigia,Taormina Gezisi,HAS_ACTIVITY
4266,Ortigia,Yunan Tiyatrosu - Siracusa,HAS_ACTIVITY
4267,Orvieto,Antico Ristorante Paoli 1827,HAS_RESTAURANT
4268,Orvieto,Antinori nel Chianti Classico Şaraphanesi,HAS_ACTIVITY
4269,Orvieto,Buca Lapi,HAS_RESTAURANT
4270,Orvieto,Buca Mario,HAS_RESTAURANT
4271,Orvieto,Cortona Tarihi Sokaklar,HAS_ACTIVITY
4272,Orvieto,Hotel Cerretani Firenze – Mgallery,HAS_HOTEL
